ID1	changeInclude	change	FDRp
p21.R.V_GBL1033880	9.90460343864073	9.90460343864073	0.237784967920437
RSK.R.C_GBL1033739	6.53283812283817	6.53283812283817	0.237784967920437
FoxO3a_pS318_S321.R.C_GBL1033796	6.16328491089583	6.16328491089583	0.298764063367694
EGFR.R.V_GBL1033837	5.84707208962052	5.84707208962052	0.298764063367694
MEK1.R.V_GBL1033802	5.49584579684449	5.49584579684449	0.237784967920437
PI3K.p85.R.V_GBL1033815	5.22933684771932	5.22933684771932	0.298764063367694
p38.R.V_GBL1033807	5.21454709939785	5.21454709939785	0.277598139144539
SF2.M.V_GBL1033906	4.79633296787667	4.79633296787667	0.353868518647004
PMS2.R.V_GBL1033867	4.50920255583221	4.50920255583221	0.298764063367694
A.Raf.R.V_GBL1033858	4.43154510517449	4.43154510517449	0.294848451169829
Akt.R.V_GBL1033833	0	4.41097833282593	0.358278174095738
GATA3.M.V_GBL1033951	0	3.89946630357696	0.362239995042507
MIG6.M.V_GBL1033905	0	3.87730864866026	0.358278174095738
p38.alpha.M.V_GBL1033908	0	3.83173180418077	0.375883749119762
Src_pY527.R.V_GBL1033726	0	3.83005682812263	0.519437959457461
FASN.R.V_GBL1033852	0	3.77755542245371	0.354163964436954
Fibronectin.R.V_GBL1033958	0	3.77214758167901	0.435793002415141
X53BP1.R.V_GBL1033787	0	3.75773702406566	0.354163964436954
eEF2.R.C_GBL1033822	0	3.69588129886482	0.354163964436954
Myosin.11.R.V_GBL1033848	0	3.60119449762014	0.377851228436329
E.Cadherin.R.V_GBL1033835	0	3.60002406528137	0.419977376155361
MEK2.R.V_GBL1033866	0	3.54111933896459	0.358278174095738
X4E.BP1.R.V_GBL1033914	0	3.42407759892548	0.375883749119762
p53.R.C_GBL1033956	0	3.42089203550479	0.461838753860537
G6PD.M.V_GBL1033940	0	3.30145049525923	0.377851228436329
MSH6.R.C_GBL1033824	0	3.28093306166264	0.362239995042507
TAZ.R.V_GBL1033741	0	3.23409907595351	0.375883749119762
GPBB.R.V_GBL1033868	0	3.01222705751133	0.435922611366765
BAP1.M.V_GBL1033930	0	2.76840153274498	0.435793002415141
CD31.M.V_GBL1033933	0	2.74173857072075	0.435922611366765
Merlin.R.C_GBL1033821	0	2.64460034233784	0.466438964492369
Stat5a.R.V_GBL1033728	0	2.62097431128106	0.498542126025877
Transglutaminase.M.V_GBL1033901	0	2.61001413477999	0.519437959457461
RBM15.R.V_GBL1033847	0	2.45585059136387	0.505480012890943
PAI.1.M.V_GBL1033891	0	2.43077880296839	0.552822094529356
Cyclin.E1.M.V_GBL1033936	0	2.42239517544201	0.674948399172268
CD29.M.V_GBL1033911	0	2.32536190316216	0.519437959457461
Mcl.1.R.V_GBL1033861	0	2.29624089777188	0.737902711782121
Snail.M.QC_GBL1033897	0	2.14494850070927	0.719262502476519
PKC.alpha.M.V_GBL1033894	0	2.10436049317703	0.674948399172268
