ID1	changeInclude	change	FDRp
EGFR.R.V_GBL1033837	9.81095186131987	9.81095186131987	0.00292659408783056
Src_pY527.R.V_GBL1033726	6.84889528958499	6.84889528958499	0.120810785140236
MEK1.R.V_GBL1033802	6.06499418017477	6.06499418017477	0.0223956512532234
CD49b.M.V_GBL1033902	5.62593533639263	5.62593533639263	0.0616172980049747
Mcl.1.R.V_GBL1033861	5.03955469633329	5.03955469633329	0.221529350331083
Akt.R.V_GBL1033833	4.70868449157263	4.70868449157263	0.173392384117229
PDK1.R.V_GBL1033813	4.43534973250207	4.43534973250207	0.0633616594739905
FoxO3a.R.C_GBL1033838	4.06632632583247	4.06632632583247	0.224479562562384
p38.alpha.M.V_GBL1033908	3.88538355920789	3.88538355920789	0.201778692415624
Gys.R.V_GBL1033818	3.7355757035092	3.7355757035092	0.172305509240837
ATP5H.M.C_GBL1033913	0	3.71709595058261	0.224479562562384
p38.R.V_GBL1033807	0	3.36024812290312	0.264814364823428
Fibronectin.R.V_GBL1033958	0	3.1328442192361	0.390524754540252
INPP4b.R.V_GBL1033826	0	3.12406152688599	0.224479562562384
IGFBP2.R.V_GBL1033922	0	3.09230848858594	0.234443534482913
p53.R.C_GBL1033956	0	3.07968821349366	0.377974302225434
Transglutaminase.M.V_GBL1033901	0	2.93875674571784	0.305750926698263
p70.S6K1.R.V_GBL1033810	0	2.92569618366815	0.28682182626026
MSH6.R.C_GBL1033824	0	2.88236292513143	0.275806164324128
GSK.3ab.M.V_GBL1033941	0	2.77182684415339	0.492306832557139
Rad50.M.V_GBL1033904	0	2.67994456240648	0.390524754540252
eEF2.R.C_GBL1033822	0	2.61633068144903	0.296865240844566
HER2.M.V_GBL1033942	0	2.51035228955849	0.459658988729661
Bak.R.C_GBL1033678	0	2.43115964451661	0.415893833432339
Notch1.R.V_GBL1033825	0	2.30299695105251	0.492306832557139
ADAR1.M.V_GBL1033909	0	2.18101396444301	0.492306832557139
Merlin.R.C_GBL1033821	0	2.16858073167141	0.463876577629532
Caveolin.1.R.V_GBL1033687	0	2.06496234528669	0.650339181059999
SF2.M.V_GBL1033906	0	2.05319691625063	0.593103484958945
E2F1.M.V_GBL1033938	0	2.01041130993038	0.579136476910524
BAP1.M.V_GBL1033930	0	1.96032934606957	0.492306832557139
JNK2.R.C_GBL1033799	0	1.95476129252445	0.571609523851498
PEA.15_pS116.R.V_GBL1033790	0	1.88104309470489	0.650339181059999
Heregulin.R.V_GBL1033776	0	1.84106886555896	0.76796008471113
GPBB.R.V_GBL1033868	0	1.75921336634429	0.571609523851498
Stat5a.R.V_GBL1033728	0	1.61984722124141	0.650339181059999
PARP1.R.V_GBL1033887	0	1.54781101033292	0.650339181059999
Ets.1.R.V_GBL1033886	0	1.5024621790756	0.772874620642783
PR.R.V_GBL1033720	0	1.50119035355154	0.650339181059999
c.Jun_pS73.R.V_GBL1033689	0	1.48645534326616	0.816088978419792
p21.R.V_GBL1033880	0	1.44596463425148	0.868479016931633
Lck.R.V_GBL1033800	0	1.38934026238027	0.822062152060903
Rad51.R.V_GBL1033870	0	1.37134971902639	0.746014460637719
PDK1_pS241.R.V_GBL1033814	0	1.33852470440703	0.855641608716804
PKC.alpha.M.V_GBL1033894	0	1.27991590074189	0.73675326570115
PKC.alpha_pS657.R.C_GBL1033816	0	1.24591674296651	0.859911592485999
X4E.BP1.R.V_GBL1033914	0	1.13999147781818	0.76796008471113
Snail.M.QC_GBL1033897	0	1.12483384229965	0.868479016931633
