ID1	changeInclude	change	FDRp
Rb.M.QC_GBL1033895	7.05080167326881	7.05080167326881	0.039427962164978
E2F1.M.V_GBL1033938	6.5995486463182	6.5995486463182	0.0476899680100694
Src_pY527.R.V_GBL1033726	6.52670145640953	6.52670145640953	0.316688507739585
Mcl.1.R.V_GBL1033861	6.33796531408098	6.33796531408098	0.170633576421647
G6PD.M.V_GBL1033940	6.05704666617573	6.05704666617573	0.0156313478923589
MSH2.M.V_GBL1033900	5.78824848283917	5.78824848283917	0.225431553134401
p53.R.C_GBL1033956	5.5653529950314	5.5653529950314	0.183169958934287
A.Raf.R.V_GBL1033858	5.23531479089821	5.23531479089821	0.0474728908875681
MEK1_pS217_S221.R.V_GBL1033828	4.88752490039198	4.88752490039198	0.517757594287851
mTOR_pS2448.R.C_GBL1033804	4.79283939936866	4.79283939936866	0.40027539164815
Bcl2.M.V_GBL1033931	0	4.27144202155593	0.532449467260569
EGFR_pY1068.R.C_GBL1033694	0	4.19340842967893	0.532449467260569
p21.R.V_GBL1033880	0	4.11359836292027	0.793785666612193
PMS2.R.V_GBL1033867	0	4.08123080337691	0.316688507739585
Rad51.R.V_GBL1033870	0	3.83072401012246	0.51749568392371
p38_pT180_Y182.R.V_GBL1033808	0	3.73705225153046	0.499542536023665
PDK1_pS241.R.V_GBL1033814	0	3.54041290406778	0.532449467260569
MIG6.M.V_GBL1033905	0	3.48483624758365	0.517757594287851
HER2.M.V_GBL1033942	0	3.28266703234977	0.532449467260569
p70.S6K_pT389.R.V_GBL1033811	0	3.27100642919756	0.638204149445177
PKC.beta.II_pS660.R.V_GBL1033846	0	3.25788760942017	0.591553881563699
Rad50.M.V_GBL1033904	0	2.92125561769279	0.532449467260569
Bid.R.C_GBL1033683	0	2.78721912885945	0.533134072380423
ATM_pS1981.R.V_GBL1033875	0	2.77953927827088	0.591553881563699
PDGFR.beta.R.V_GBL1033862	0	2.77192427151007	0.673902365618668
Shc_pY317.R.V_GBL1033791	0	2.76591201594381	0.735264380204437
p38.R.V_GBL1033807	0	2.76215079001826	0.532449467260569
BAP1.M.V_GBL1033930	0	2.76069498134168	0.51749568392371
eEF2.R.C_GBL1033822	0	2.75110298686857	0.532449467260569
FASN.R.V_GBL1033852	0	2.73595608636987	0.532449467260569
TTF1.R.V_GBL1033830	0	2.69903927729995	0.532449467260569
GSK.3ab_pS21_S9.R.V_GBL1033797	0	2.65813618864487	0.793785666612193
