V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
<<<<<<< HEAD
Akt	-0.320076906530802	-0.25572066422634	-0.13610986636234	-0.304863530018099	-0.109966530498798	0.0443151411965641	0.0135283498250168	-0.102271485435891	0.11154478607304	0.159008620607543	-0.313991582446688	-0.0104645688713167	7.17411775032562e-05	0.0443151411965641	0.176746790308292	0.134372476384746	0.168181342575356	-0.260296831721122	0.257544731819623	0.137921520754906	0.522830078515963	0.0252909425210309	0.243562205325601	0.168181342575356	-0.0104645688713167	0.14251905104903	0.0493164042244596	-0.00860071344769851	0.0493164042244596	-0.409998239312326
Akt (phospho-Ser473)	-1.75893088112329	0.0283220849388225	0.31209584130944	7.17411775032562e-05	-0.302637649620018	-0.00860071344769851	0.0252909425210309	0.137965241303008	0.176746790308292	0.131664208948702	-0.0566688946702022	-0.25572066422634	0.168181342575356	0.168181342575356	0.224677336792846	0.14251905104903	-0.357538970068876	0.0405163835860672	-0.185679761465175	0.11154478607304	-0.00860071344769851	-0.109966530498798	-0.25572066422634	0.176746790308292	-0.185679761465175	-0.185679761465175	0.130466309488558	-0.251197870046358	-0.578678717018728	-0.578678717018728
AMPK alpha (phospho-Thr172)	0.11154478607304	0.0327545200269945	0.0493164042244596	0.0252909425210309	-0.304863530018099	0.159008620607543	0.0405163835860672	-0.0566688946702022	0.168181342575356	0.388019224886997	0.168181342575356	-0.304863530018099	-0.583825894782005	0.0954061144374512	0.219165663678322	-0.0848657384232398	-0.251197870046358	-1.75893088112329	0.0871593129411415	7.17411775032562e-05	0.31209584130944	0.1317601854508	-0.109966530498798	0.388019224886997	0.0702471064397262	0.402036959308954	-0.518002510416586	-0.0103519666809433	-0.0104645688713167	0.0954061144374512
Bad (phospho-Ser112)	0.137965241303008	-0.185679761465175	-0.304863530018099	0.137965241303008	0.219165663678322	0.0665961133080345	-0.518002510416586	-0.583825894782005	0.0493164042244596	7.17411775032562e-05	0.0871593129411415	-1.19246761337933	0.137965241303008	-0.0842590919538148	0.0135283498250168	-0.304863530018099	0.198813469365243	0.522830078515963	0.0954061144374512	-1.19246761337933	-0.0842590919538148	0.120828861365597	0.402036959308954	0.11154478607304	0.402036959308954	0.0670868165360077	0.137965241303008	0.0135283498250168	0.137965241303008	0.31209584130944
beta-Catenin	-0.25572066422634	0.0702471064397262	-0.0103519666809433	0.0871593129411415	0.257544731819623	0.0493164042244596	-0.218336025866234	0.0518316306153811	0.131664208948702	0.0665961133080345	0.120828861365597	-0.313991582446688	-0.109966530498798	0.137921520754906	0.0518316306153811	0.0665961133080345	-0.583825894782005	-0.0566688946702022	-0.0104645688713167	0.0305957994727998	0.0871593129411415	0.0954061144374512	-0.578678717018728	0.0135283498250168	-0.10570788552973	0.472627409496306	0.0670868165360077	-0.10570788552973	0.0670868165360077	-0.25572066422634
c-Jun (phospho-Ser73)	0.177249997975739	0.522830078515963	0.142689608356317	-0.201080263691541	-0.10570788552973	-0.0842590919538148	-0.304863530018099	0.0327545200269945	0.130466309488558	0.402036959308954	0.0493164042244596	0.522830078515963	-0.260296831721122	0.137965241303008	0.168181342575356	-0.313991582446688	0.472627409496306	0.0252909425210309	0.0670868165360077	0.472627409496306	0.257544731819623	0.142689608356317	-0.260296831721122	-0.218336025866234	0.159008620607543	0.224677336792846	-0.583825894782005	0.0665961133080345	-0.185679761465175	0.14251905104903
Met (phospho-Tyr1234/1235)	0.0161728045751672	-0.0258386693789755	0.421323443384838	0.215095178223199	-0.342960506525423	0.424250621178673	-0.345898922810728	-0.0297751033681778	-0.259969154027587	-0.28522182428388	0.219059975802681	-0.0484440495367061	-0.840013455571203	0.0661842609200034	-0.115815803980555	-0.05607342683197	-0.109054496702156	0.401147964690924	-0.481637637798376	-0.0998076672472318	0.106551984216427	0.231329398603644	-0.220898757151385	0.219959022493965	-0.00628842894728661	-2.03410919716324	0.0262451660949867	-0.0422059174686107	0.253726899459244	0.351210084592806
eIF2 alpha (phospho-Ser51)	0.13485888005374	-0.563917649122628	-0.179253663021182	-0.411392830428589	-1.37145991952081	0.231382750834274	0.631600772960844	-0.15253140777029	-0.153230533730939	0.164642703675619	-0.2679786675109	-0.324416045943772	1.11755181024359	-0.641730992381147	-0.121170740376179	0.429049503448252	-0.291614521345329	-0.182117617191365	0.086879550352831	-1.86193483115772	0.398414324597262	-0.677067975437938	-0.119277572117288	-0.0602098564101557	0.06375541916006	0.0108738025456707	0.281709013958129	0.149688912648502	-0.361309492804255	-0.0461340788816509
GSK-3-alpha/beta (phospho-Ser21/Ser9)	0.0252909425210309	0.177249997975739	0.137921520754906	-1.19246761337933	-0.578678717018728	-0.201080263691541	0.134372476384746	-0.0332351720811579	0.0665961133080345	-0.218336025866234	0.0670868165360077	0.0665961133080345	0.388019224886997	0.120828861365597	-0.109966530498798	0.236704722941788	0.0702471064397262	0.0954061144374512	0.0252909425210309	0.0493164042244596	0.130466309488558	0.0135283498250168	0.159008620607543	0.0283220849388225	0.0443151411965641	0.137921520754906	-0.578678717018728	-1.75893088112329	0.11154478607304	-0.185679761465175
IRS-1 (phospho-Ser636,Ser639)	-0.388019224886997	0.302637649620018	0.0842590919538148	0.10570788552973	-0.0327545200269945	-0.131664208948702	-0.159008620607543	-0.224677336792846	0.409998239312326	0.10570788552973	-0.522830078515963	-0.0954061144374512	0.302637649620018	-0.522830078515963	0.218336025866234	0.13610986636234	-0.31209584130944	-7.17411775032562e-05	-0.0443151411965641	0.10570788552973	0.10570788552973	-0.14251905104903	-0.0135283498250168	-0.0940283114014566	-0.0518316306153811	-0.0518316306153811	0.313991582446688	-0.472627409496306	-0.131664208948702	-0.0940283114014566
MEK1/2 (phospho-Ser217/221)	0.131664208948702	0.142689608356317	-0.201080263691541	0.0493164042244596	0.0405163835860672	0.0871593129411415	-0.541509885241096	0.177249997975739	0.0702471064397262	-0.260296831721122	0.137965241303008	-0.0345233988200948	-0.518002510416586	0.130466309488558	0.177249997975739	0.0954061144374512	0.236704722941788	0.120828861365597	-0.102271485435891	0.130466309488558	0.0135283498250168	-0.313991582446688	-0.218336025866234	-0.0842590919538148	0.0305957994727998	-0.201080263691541	-0.0104645688713167	7.17411775032562e-05	-0.541509885241096	0.0702471064397262
mTOR (phospho-Ser2448)	-0.0550292190628644	0.0786730330636542	0.422005371156447	-0.707494570470397	-0.641052506795404	0.471075117963137	-1.01797706842868	-0.180225389200763	-0.237106474755985	-0.164288435240373	0.385052639232346	-0.572137382577143	-1.68323775956193	0.0692136889826775	0.0597454710214029	-0.0405509633623165	0.350843141019474	0.212471953336415	-0.494937034717153	0.0628606784437022	0.0239746737934909	0.178210402996683	0.234338118006603	0.217270451445276	0.280445741940709	0.0589595390016295	-0.0713167800482633	-0.854239775573443	-0.0194484500875992	-0.334750070194207
PKC-delta (phospho-Thr505)	0.015447438076957	0.132939129617108	-0.0629648514634584	0.151182645695711	0.234286691837086	-0.38956221229098	-0.417352491501904	-0.954358308936614	0.0560537775129388	-0.380803891456332	-0.13641184785551	-0.0654454248491261	0.100691078798194	0.0898618905971074	-0.448871267036818	-0.278774217071075	0.317913102522463	-0.157813143402465	-0.46397974655019	-0.0927521837017818	0.469222792525247	0.139879038474621	-0.137126206628363	-0.0468631099125483	-0.98014390183698	-0.332501255432478	0.00656438614652353	0.0458049190831108	0.328496308110079	-1.10422446417687
Rb (phospho-Ser807,Ser811)	0.176746790308292	-0.357538970068876	-1.75893088112329	0.388019224886997	0.131664208948702	0.224677336792846	0.177249997975739	-0.0345233988200948	0.224677336792846	0.176746790308292	0.236704722941788	-0.10570788552973	-0.313991582446688	0.472627409496306	0.31209584130944	-0.578678717018728	0.522830078515963	0.130466309488558	0.0518316306153811	-0.218336025866234	0.0405163835860672	0.0871593129411415	-0.13610986636234	-0.518002510416586	0.176746790308292	0.0327545200269945	-1.19246761337933	-0.541509885241096	0.224677336792846	0.219165663678322
SAPK/JNK (phospho-Thr182,Tyr185)	-0.13610986636234	0.31209584130944	0.168181342575356	0.219165663678322	-0.583825894782005	0.134372476384746	0.0940283114014566	0.130466309488558	-0.0848657384232398	0.120828861365597	-0.0104645688713167	-0.320076906530802	-0.0566688946702022	-0.0103519666809433	0.120828861365597	0.0305957994727998	0.137921520754906	-0.302637649620018	0.198813469365243	0.0940283114014566	-0.102271485435891	0.402036959308954	0.0405163835860672	-0.25572066422634	0.0940283114014566	-0.313991582446688	-0.201080263691541	0.0518316306153811	-0.304863530018099	-0.313991582446688
Src (phospho-Tyr527)	-0.522830078515963	0.320076906530802	0.251197870046358	0.0104645688713167	0.201080263691541	0.251197870046358	-0.0518316306153811	-0.0665961133080345	-0.0954061144374512	-0.219165663678322	-0.1317601854508	-0.0670868165360077	-0.176746790308292	0.313991582446688	-0.472627409496306	0.0345233988200948	-0.0493164042244596	-0.224677336792846	0.0345233988200948	0.518002510416586	-0.0702471064397262	-0.176746790308292	0.0103519666809433	-0.0443151411965641	-0.11154478607304	-0.0665961133080345	-0.159008620607543	-0.31209584130944	-0.472627409496306	0.102271485435891
MITF	0.256207676586116	0.184031113425321	0.470997719686407	-0.418983808713926	-0.112089360533625	-0.0334533153097628	0.111501379388937	0.0139782134322208	-0.269339592966001	-0.0956396631081002	-0.507966476973092	0.022946089973074	0.305554398516539	-0.125265330782377	-0.306181135295757	0.18859946791062	-0.374874686092463	0.179463242669526	0.414682430569469	0.547488280628193	-0.248758427702409	0.118308960985548	-1.11296330307556	-1.74476983865388	0.0356859204232989	0.10947714396352	-0.425449224871704	-0.848869641088845	0.0863681925093198	-0.177098972686402
c-Myc (phospho-Thr58,Ser62)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
