ID1	changeInclude	change	FDRp
mTOR_pS2448.R.C_GBL1033804	11.1926955078479	11.1926955078479	0.0170950500733587
Bcl2.M.V_GBL1033931	10.6744710129955	10.6744710129955	0.0215446033965027
p70.S6K_pT389.R.V_GBL1033811	10.0484504757913	10.0484504757913	0.0352531894562708
PMS2.R.V_GBL1033867	10.0075139594877	10.0075139594877	0.000725283086694918
p53.R.C_GBL1033956	9.766536043179	9.766536043179	0.0191419448617313
EGFR_pY1068.R.C_GBL1033694	7.05124648933248	7.05124648933248	0.148464221128685
N.Ras.M.V_GBL1033944	6.92799419456946	6.92799419456946	0.148464221128685
Src_pY527.R.V_GBL1033726	6.50315341144709	6.50315341144709	0.384271926350674
Fibronectin.R.V_GBL1033958	6.15256324770597	6.15256324770597	0.125070362110504
Rb.M.QC_GBL1033895	6.14644363698801	6.14644363698801	0.148464221128685
S6_pS235_S236.R.V_GBL1033723	0	6.14539859476626	0.148464221128685
S6_pS240_S244.R.V_GBL1033724	0	6.07222387727354	0.148464221128685
PDK1_pS241.R.V_GBL1033814	0	6.04584482477156	0.148464221128685
PDGFR.beta.R.V_GBL1033862	0	5.88754979412796	0.196925785064041
IGFBP2.R.V_GBL1033922	0	5.64591439323336	0.0481840579195596
HER2.M.V_GBL1033942	0	5.53622904640481	0.160027511048431
RSK.R.C_GBL1033739	0	5.45510079118623	0.205328751299691
G6PD.M.V_GBL1033940	0	5.25056746087397	0.118918876820365
Mcl.1.R.V_GBL1033861	0	5.20017280058498	0.32405332809595
HER2_pY1248.R.C_GBL1033827	0	4.97139350849662	0.286722666328303
MIG6.M.V_GBL1033905	0	4.78768188648867	0.207115664590611
Ets.1.R.V_GBL1033886	0	4.65183920415433	0.234953930649838
Shc_pY317.R.V_GBL1033791	0	4.61708306340846	0.402946392127103
SCD.M.V_GBL1033945	0	4.55757447451726	0.148464221128685
INPP4b.R.V_GBL1033826	0	4.36427000071738	0.205328751299691
Heregulin.R.V_GBL1033776	0	4.358756076008	0.407338448198679
GSK.3ab_pS21_S9.R.V_GBL1033797	0	4.30983180328263	0.456423793992562
Cox.IV.M.C_GBL1033935	0	4.27648258020948	0.191683919341852
c.Jun_pS73.R.V_GBL1033689	0	4.24531507702872	0.345810059652997
PKC.alpha_pS657.R.C_GBL1033816	0	4.22302189193606	0.407338448198679
TTF1.R.V_GBL1033830	0	4.18838682607714	0.207115664590611
MSH2.M.V_GBL1033900	0	4.1808533975424	0.482203556011956
E2F1.M.V_GBL1033938	0	4.10577029172896	0.411756794503693
Akt_pT308.R.V_GBL1033851	0	3.99630655719096	0.557703596780196
Annexin.I.M.V_GBL1033912	0	3.9423914562049	0.355315203284478
PKC.beta.II_pS660.R.V_GBL1033846	0	3.69407105158519	0.435195441158464
CD29.M.V_GBL1033911	0	3.59604813560155	0.327992968509759
GSK.3b_pS9.R.V_GBL1033831	0	3.55145808093508	0.52909237461616
Rad51.R.V_GBL1033870	0	3.54871410470641	0.505114391931501
MSH6.R.C_GBL1033824	0	3.45135101436933	0.387045160115048
Bid.R.C_GBL1033683	0	3.38794722608881	0.470341618746907
BAP1.M.V_GBL1033930	0	3.36252187615048	0.387045160115048
CD31.M.V_GBL1033933	0	3.27594261847993	0.406221507732957
A.Raf.R.V_GBL1033858	0	3.25382043501266	0.387045160115048
GSK.3ab.M.V_GBL1033941	0	3.2106455646177	0.682954299206723
PDK1.R.V_GBL1033813	0	3.20928685509141	0.387045160115048
Rad50.M.V_GBL1033904	0	3.12710478932787	0.505114391931501
p38.alpha.M.V_GBL1033908	0	3.07469329406134	0.435195441158464
AMPK.alpha_pT172.R.V_GBL1033676	0	3.04462619659669	0.411756794503693
ATM_pS1981.R.V_GBL1033875	0	2.99056790195736	0.481237248666179
PRAS40_pT246.R.V_GBL1033737	0	2.98131913138158	0.51427145259403
ER.alpha_pS118.R.V_GBL1033794	0	2.9798253068551	0.557703596780196
MEK2.R.V_GBL1033866	0	2.88938008522312	0.42045689503767
Transglutaminase.M.V_GBL1033901	0	2.76147722694138	0.482203556011956
p38_pT180_Y182.R.V_GBL1033808	0	2.74017132567355	0.533825068227342
MDM2_pS166.R.V_GBL1033854	0	2.71436141196522	0.557703596780196
MEK1_pS217_S221.R.V_GBL1033828	0	2.57493598096942	0.682954299206723
Stat5a.R.V_GBL1033728	0	2.52343836529704	0.482203556011956
EGFR_pY1173.R.V_GBL1033695	0	2.52309378726784	0.682954299206723
PR.R.V_GBL1033720	0	2.39106171036593	0.51427145259403
b.Catenin_pT41_S45.R.V_GBL1033855	0	2.38282701894329	0.730439093598372
p70.S6K1.R.V_GBL1033810	0	2.37030155827807	0.514339221900956
MEK1.R.V_GBL1033802	0	2.28271695011603	0.561125408259106
JNK_pT183_Y185.R.V_GBL1033775	0	2.25162575863761	0.695260600339099
HER3_pY1289.R.C_GBL1033736	0	2.14239775925138	0.614341707451165
Bax.R.V_GBL1033679	0	2.12961988606772	0.834975738667485
JAB1.M.C_GBL1033943	0	2.10292359130405	0.555750534264626
FASN.R.V_GBL1033852	0	2.01662205823429	0.557703596780196
FAK_pY397.R.V_GBL1033863	0	1.9762923690022	0.745043627111971
ATP5H.M.C_GBL1033913	0	1.94027547059256	0.682954299206723
p27.Kip.1.R.V_GBL1033778	0	1.93887730229939	0.92281304927455
mTOR.R.V_GBL1033803	0	1.84295453451961	0.682954299206723
DJ1.R.V_GBL1033777	0	1.82678953289267	0.614341707451165
Dvl3.R.V_GBL1033785	0	1.72010553723954	0.682954299206723
Tuberin_pT1462.R.V_GBL1033730	0	1.65600938480026	0.768775114532934
Collagen.VI.R.V_GBL1033877	0	1.63670571049664	0.683451349245213
p38.R.V_GBL1033807	0	1.6204721111846	0.733251024816131
Pdcd4.R.C_GBL1033770	0	1.53647709116758	0.840701793494098
PKC.delta_pS664.R.V_GBL1033784	0	1.53086458361481	0.788493041756148
Akt_pS473.R.V_GBL1033793	0	1.50156388237028	0.832711355532646
Gab2.R.V_GBL1033786	0	1.43413610504894	0.832711355532646
eEF2.R.C_GBL1033822	0	1.32578196865598	0.788493041756148
Bad_pS112.R.V_GBL1033677	0	1.32327959941767	0.851680678611829
Lck.R.V_GBL1033800	0	1.24536117099691	0.840701793494098
TWIST.M.C_GBL1033888	0	1.15372356013698	0.874863422457115
PKC.alpha.M.V_GBL1033894	0	1.06120075103554	0.874863422457115
PTEN.R.V_GBL1033722	0	1.01879422375354	0.932006235466712
GPBB.R.V_GBL1033868	0	1.01746466689271	0.874863422457115
ADAR1.M.V_GBL1033909	0	0.954249542105535	0.832711355532646
Caspase.7.cleaved.R.C_GBL1033686	0	0.87554157847964	0.931327344865298
PEA.15_pS116.R.V_GBL1033790	0	0.869565296631836	0.896639913490182
Gys.R.V_GBL1033818	0	0.855850715547434	0.874863422457115
Claudin.7.R.V_GBL1033773	0	0.709709655693944	0.896639913490182
PREX1.R.V_GBL1033857	0	0.697490641443227	0.899269220836057
CD49b.M.V_GBL1033902	0	0.668692188990055	0.90725318118902
Stat3_pY705.R.V_GBL1033727	0	0.652600912384405	0.899269220836057
JNK2.R.C_GBL1033799	0	0.627666475856018	0.899269220836057
ACC_pS79.R.V_GBL1033673	0	0.529542005840768	0.942498171310085
NDRG1_pT346.R.V_GBL1033842	0	0.50404415258875	1
Porin.M.V_GBL1033946	0	0.430961162985688	1
MAPK_pT202_Y204.R.V_GBL1033801	0	0.430207651222404	0.931327344865298
GATA3.M.V_GBL1033951	0	0.37263167534828	1
ARHI.M.C_GBL1033929	0	0.254778533715384	1
p21.R.V_GBL1033880	0	0.22285053969846	1
X4E.BP1_pS65.R.V_GBL1033671	0	0.209800716662534	1
Gys_pS641.R.V_GBL1033819	0	0.20445267391559	1
Rictor.R.C_GBL1033844	0	0.125648275358923	1
EGFR.R.V_GBL1033837	0	0.0891577301689752	1
ACVRL1.R.C_GBL1033834	0	0	NA
Beclin.G.C_GBL1033953	0	0	NA
Chk1.M.C_GBL1033910	0	0	NA
Chk1_pS345.R.C_GBL1033780	0	0	NA
Chk2.M.V_GBL1033889	0	0	NA
Chk2_pT68.R.C_GBL1033688	0	0	NA
Complex.II.Subunit.M.V_GBL1033934	0	0	NA
GAPDH.M.C_GBL1033890	0	0	NA
PARP.cleaved.M.QC_GBL1033892	0	0	NA
PARP1.R.V_GBL1033887	0	0	NA
PCNA.M.C_GBL1033893	0	0	NA
Smad1.R.V_GBL1033782	0	0	NA
Smad3.R.V_GBL1033743	0	0	NA
Smad4.M.V_GBL1033947	0	0	NA
TIGAR.R.V_GBL1033836	0	0	NA
UBAC1.R.V_GBL1033872	0	0	NA
UQCRC2.M.C_GBL1033949	0	0	NA
XRCC1.R.C_GBL1033781	0	0	NA
Pdcd.1L1.G.C_GBL1033925	0	-0.119499211048065	1
ATM.R.V_GBL1033874	0	-0.161871029091639	1
Akt.R.V_GBL1033833	0	-0.223804362255023	1
NF.kB.p65_pS536.R.C_GBL1033806	0	-0.268119871140605	1
PAI.1.M.V_GBL1033891	0	-0.293774400837305	1
p27_pT198.R.V_GBL1033774	0	-0.322732533996073	1
Myosin.IIa_pS1943.R.V_GBL1033853	0	-0.333583525914475	1
B.Raf_pS445.R.V_GBL1033685	0	-0.342672813306756	1
RBM15.R.V_GBL1033847	0	-0.379954480085653	1
VEGFR.2.R.V_GBL1033731	0	-0.383554797693521	1
Merlin.R.C_GBL1033821	0	-0.431776000081773	0.955132197586988
N.Cadherin.R.V_GBL1033805	0	-0.45531172445235	1
NAPSIN.A.R.C_GBL1033873	0	-0.56858358802473	1
YAP.R.E_GBL1033881	0	-0.669195099590225	1
c.Kit.R.V_GBL1033690	0	-0.68722440008694	0.954024828624532
Bcl.xL.R.V_GBL1033682	0	-0.692682177014334	1
Cyclin.E1.M.V_GBL1033936	0	-0.763826326150805	0.981531784557643
p27_pT157.R.C_GBL1033772	0	-0.771518561359498	1
SETD2.R.QC_GBL1033820	0	-0.8023944163749	0.899269220836057
HER3.R.V_GBL1033884	0	-0.822376848476533	0.954024828624532
b.Catenin.R.V_GBL1033680	0	-0.866054065800446	0.931327344865298
ATR.R.C_GBL1033779	0	-0.887258453157253	1
ACC1.R.E_GBL1033674	0	-1.0047188780877	1
HIAP.R.C_GBL1033783	0	-1.08107074002999	0.900181418318845
YB1_pS102.R.V_GBL1033771	0	-1.08184306469869	0.932006235466712
Annexin.VII.M.V_GBL1033907	0	-1.15878550975349	0.840701793494098
Myosin.11.R.V_GBL1033848	0	-1.24191330253034	0.899269220836057
Rab11.R.E_GBL1033832	0	-1.25081112142435	0.899269220836057
