ID1	changeInclude	change	FDRp
Src_pY527.R.V_GBL1033726	4.12862588889014	4.12862588889014	0.932957444864128
Rictor_pT1135.R.V_GBL1033845	3.83920949055506	3.83920949055506	0.758568722079405
EGFR.R.V_GBL1033837	3.78283053093658	3.78283053093658	0.952099294928286
Heregulin.R.V_GBL1033776	3.74997897631089	3.74997897631089	0.727037844224907
N.Ras.M.V_GBL1033944	3.53825660415116	3.53825660415116	0.81179491876748
Caveolin.1.R.V_GBL1033687	3.5092165635089	3.5092165635089	0.952099294928286
p21.R.V_GBL1033880	3.41098948996753	3.41098948996753	0.952099294928286
p38.R.V_GBL1033807	3.29269461954098	3.29269461954098	0.899792356143285
eIF4G.R.C_GBL1033840	3.28209206549087	3.28209206549087	0.899792356143285
GSK.3ab.M.V_GBL1033941	3.10751578300107	3.10751578300107	0.727037844224907
ATR.R.C_GBL1033779	0	3.07596007095847	0.736338790459695
Akt.R.V_GBL1033833	0	3.06716829369258	0.727037844224907
MEK2.R.V_GBL1033866	0	2.96211259873925	0.952099294928286
GPBB.R.V_GBL1033868	0	2.91194317900484	0.727037844224907
Bak.R.C_GBL1033678	0	2.91076513044501	0.727037844224907
MSH6.R.C_GBL1033824	0	2.67774082679318	0.727037844224907
G6PD.M.V_GBL1033940	0	2.63563784301962	0.899792356143285
ATM_pS1981.R.V_GBL1033875	0	2.57837330940468	0.736338790459695
PAI.1.M.V_GBL1033891	0	2.54307130953659	0.968332631203078
X4E.BP1.R.V_GBL1033914	0	2.52894820880134	0.727037844224907
Merlin.R.C_GBL1033821	0	2.48001471256166	0.727037844224907
JNK2.R.C_GBL1033799	0	2.45221112434859	0.952099294928286
Cox.IV.M.C_GBL1033935	0	2.41954160733016	NA
FoxO3a_pS318_S321.R.C_GBL1033796	0	2.3998348615636	0.952099294928286
RSK.R.C_GBL1033739	0	2.39206653202081	0.727037844224907
MEK1.R.V_GBL1033802	0	2.38297974369512	0.924327976475016
PDK1.R.V_GBL1033813	0	2.2036975837302	0.924327976475016
INPP4b.R.V_GBL1033826	0	2.16769290144663	0.758568722079405
DJ1.R.V_GBL1033777	0	2.1664973622957	0.924327976475016
Rictor.R.C_GBL1033844	0	2.16285944648223	0.952099294928286
Gab2.R.V_GBL1033786	0	2.14570319035787	0.727037844224907
Dvl3.R.V_GBL1033785	0	2.10831384165399	0.758568722079405
Mcl.1.R.V_GBL1033861	0	2.0874331307078	0.727037844224907
IGFBP2.R.V_GBL1033922	0	1.93649435920859	0.727037844224907
N.Cadherin.R.V_GBL1033805	0	1.89804970671813	1
Rad51.R.V_GBL1033870	0	1.82765096363411	0.952099294928286
NDRG1_pT346.R.V_GBL1033842	0	1.78358044732366	0.978554900525565
Cyclin.E1.M.V_GBL1033936	0	1.72024073908836	0.924327976475016
PDGFR.beta.R.V_GBL1033862	0	1.68617103847342	0.81179491876748
Snail.M.QC_GBL1033897	0	1.66600971826581	NA
UGT1A.M.V_GBL1033950	0	1.65213587550253	NA
p38.alpha.M.V_GBL1033908	0	1.55262344157415	0.727037844224907
NF.kB.p65_pS536.R.C_GBL1033806	0	1.54077016842311	0.81179491876748
SF2.M.V_GBL1033906	0	1.54063613237115	0.727037844224907
ATM.R.V_GBL1033874	0	1.52883799049354	0.924327976475016
c.Jun_pS73.R.V_GBL1033689	0	1.51619711796489	0.924327976475016
Fibronectin.R.V_GBL1033958	0	1.48126714736171	1
BRCA2.R.C_GBL1033740	0	1.47094380791633	0.894944587165474
p53.R.C_GBL1033956	0	1.45367935999332	1
Cox2.R.C_GBL1033859	0	1.44766684399089	0.727037844224907
JAB1.M.C_GBL1033943	0	1.44757688100974	0.727037844224907
PMS2.R.V_GBL1033867	0	1.44692830985585	0.952099294928286
Ets.1.R.V_GBL1033886	0	1.42041434246443	0.924327976475016
MEK1_pS217_S221.R.V_GBL1033828	0	1.33165152330236	0.758568722079405
Transglutaminase.M.V_GBL1033901	0	1.32578668496639	NA
c.Kit.R.V_GBL1033690	0	1.29504499719048	0.924327976475016
ERCC1.M.V_GBL1033939	0	1.27424316902689	0.238190681284726
E.Cadherin.R.V_GBL1033835	0	1.2604440565431	0.754743344740351
A.Raf.R.V_GBL1033858	0	1.19900053818944	0.924327976475016
RBM15.R.V_GBL1033847	0	0.979016378529102	0.924327976475016
HIAP.R.C_GBL1033783	0	0.971135522163004	0.727037844224907
CD31.M.V_GBL1033933	0	0.940463820134451	0.952099294928286
CD49b.M.V_GBL1033902	0	0.922985314802117	0.952099294928286
eEF2K.R.V_GBL1033823	0	0.882958795894022	0.952099294928286
eEF2.R.C_GBL1033822	0	0.86274961534669	1
Rab11.R.E_GBL1033832	0	0.835592182685654	0.952099294928286
Histone.H3.R.V_GBL1033869	0	0.820659114839306	0.952099294928286
CD29.M.V_GBL1033911	0	0.78620643893749	0.727037844224907
ATP5H.M.C_GBL1033913	0	0.771690548308627	0.952099294928286
Rad50.M.V_GBL1033904	0	0.755084101113459	0.727037844224907
TAZ.R.V_GBL1033741	0	0.707656229031958	0.727037844224907
X4E.BP1_pT37_T46.R.V_GBL1033672	0	0.702002277349149	0.952099294928286
HER2.M.V_GBL1033942	0	0.635467779565549	1
MIG6.M.V_GBL1033905	0	0.586500398074441	0.727037844224907
YB1.R.V_GBL1033732	0	0.581609839290153	0.727037844224907
Gys.R.V_GBL1033818	0	0.580066676262429	0.727037844224907
ADAR1.M.V_GBL1033909	0	0.559511265326058	0.977969895388147
Tyro3.R.V_GBL1033829	0	0.5469866640497	1
TWIST.M.C_GBL1033888	0	0.540931558397414	0.956307677201269
c.Met.M.QC_GBL1033899	0	0.535080407897899	0.924327976475016
Stat5a.R.V_GBL1033728	0	0.535031431785341	0.727037844224907
CDK1.R.V_GBL1033788	0	0.502949725441411	0.952099294928286
Lck.R.V_GBL1033800	0	0.469175844556249	0.736338790459695
NAPSIN.A.R.C_GBL1033873	0	0.446484648697323	0.736338790459695
Notch1.R.V_GBL1033825	0	0.204331784094515	0.899792356143285
Myosin.11.R.V_GBL1033848	0	0.175544613784407	0.518276235730047
HER2_pY1248.R.C_GBL1033827	0	0.156345018073031	0.978554900525565
BAP1.M.V_GBL1033930	0	0.135893771313525	1
B.Raf.M.C_GBL1033932	0	0.0958624255808218	1
Myosin.IIa_pS1943.R.V_GBL1033853	0	0.0840641935594725	1
VEGFR.2.R.V_GBL1033731	0	0.0304395831252656	NA
E2F1.M.V_GBL1033938	0	0.0195254623575312	0.924327976475016
p38_pT180_Y182.R.V_GBL1033808	0	0.00842371943484044	0.727037844224907
ACVRL1.R.C_GBL1033834	0	0	NA
Beclin.G.C_GBL1033953	0	0	0.758568722079405
Chk1.M.C_GBL1033910	0	0	1
Chk1_pS345.R.C_GBL1033780	0	0	NA
Chk2.M.V_GBL1033889	0	0	NA
Chk2_pT68.R.C_GBL1033688	0	0	NA
Complex.II.Subunit.M.V_GBL1033934	0	0	1
GAPDH.M.C_GBL1033890	0	0	0.894944587165474
PARP.cleaved.M.QC_GBL1033892	0	0	0.727037844224907
PARP1.R.V_GBL1033887	0	0	NA
PCNA.M.C_GBL1033893	0	0	0.952099294928286
Smad1.R.V_GBL1033782	0	0	0.952099294928286
Smad3.R.V_GBL1033743	0	0	NA
Smad4.M.V_GBL1033947	0	0	NA
TIGAR.R.V_GBL1033836	0	0	0.770929401200148
UBAC1.R.V_GBL1033872	0	0	1
UQCRC2.M.C_GBL1033949	0	0	0.890727358421777
XRCC1.R.C_GBL1033781	0	0	1
GATA3.M.V_GBL1033951	0	-0.0599422666930555	NA
Collagen.VI.R.V_GBL1033877	0	-0.168319104449797	0.727037844224907
TSC1.R.C_GBL1033841	0	-0.171000202970434	0.924327976475016
p27_pT157.R.C_GBL1033772	0	-0.172894848328748	0.727037844224907
