ID1	changeInclude	change	FDRp
GATA3.M.V_GBL1033951	5.16107541332544	5.16107541332544	0.931644152351611
p53.R.C_GBL1033956	4.70349293915922	4.70349293915922	0.931644152351611
A.Raf.R.V_GBL1033858	4.36579950940927	4.36579950940927	0.931644152351611
p70.S6K1.R.V_GBL1033810	4.3228103107159	4.3228103107159	0.931644152351611
JNK2.R.C_GBL1033799	4.3096493068572	4.3096493068572	0.931644152351611
PMS2.R.V_GBL1033867	4.23048594120027	4.23048594120027	0.931644152351611
ACC1.R.E_GBL1033674	4.20687731123744	4.20687731123744	0.931644152351611
p38.R.V_GBL1033807	4.08401143270988	4.08401143270988	0.931644152351611
MIG6.M.V_GBL1033905	4.00338429021121	4.00338429021121	0.931644152351611
FASN.R.V_GBL1033852	3.99441708456931	3.99441708456931	0.931644152351611
PDK1_pS241.R.V_GBL1033814	0	3.8729872577948	0.931644152351611
TTF1.R.V_GBL1033830	0	3.77395232029328	0.931644152351611
N.Ras.M.V_GBL1033944	0	3.72742571327162	0.931644152351611
Mcl.1.R.V_GBL1033861	0	3.70542248070511	0.931644152351611
RSK.R.C_GBL1033739	0	3.63273775668906	0.931644152351611
PDK1.R.V_GBL1033813	0	3.62441889996347	0.931644152351611
BAP1.M.V_GBL1033930	0	3.55687814584715	0.931644152351611
Gys.R.V_GBL1033818	0	3.46899067438695	0.931644152351611
Stat5a.R.V_GBL1033728	0	3.30822103133214	0.931644152351611
p38.alpha.M.V_GBL1033908	0	3.24252085278586	0.931644152351611
HER3_pY1289.R.C_GBL1033736	0	3.13787461706131	0.931644152351611
Bcl2.M.V_GBL1033931	0	3.01394702185318	0.972178211606131
MEK1.R.V_GBL1033802	0	2.98322990810729	0.931644152351611
ACC_pS79.R.V_GBL1033673	0	2.75339704248064	0.931644152351611
mTOR_pS2448.R.C_GBL1033804	0	2.71244506522949	0.947597503297737
p27.Kip.1.R.V_GBL1033778	0	2.70317231617039	1
X4E.BP1_pS65.R.V_GBL1033671	0	2.69466287820916	0.931644152351611
Porin.M.V_GBL1033946	0	2.65548042166192	0.931644152351611
eEF2.R.C_GBL1033822	0	2.64623027868775	0.931644152351611
Merlin.R.C_GBL1033821	0	2.58699431953261	0.931644152351611
MEK1_pS217_S221.R.V_GBL1033828	0	2.56033383479978	0.985778563009237
G6PD.M.V_GBL1033940	0	2.24938619099976	0.931644152351611
PI3K.p85.R.V_GBL1033815	0	2.20151433882277	0.972178211606131
Bax.R.V_GBL1033679	0	2.18237536019912	1
Cyclin.E1.M.V_GBL1033936	0	1.8641223661804	1
Akt.R.V_GBL1033833	0	1.85671994088599	0.985778563009237
HIAP.R.C_GBL1033783	0	1.83036273157313	0.985778563009237
Rad50.M.V_GBL1033904	0	1.696533930585	1
DJ1.R.V_GBL1033777	0	1.65031618596414	0.985778563009237
FAK.R.E_GBL1033864	0	1.63016472827074	1
PREX1.R.V_GBL1033857	0	1.62564709807724	1
E2F1.M.V_GBL1033938	0	1.62344829669726	1
Rad51.R.V_GBL1033870	0	1.56625838513795	1
Transglutaminase.M.V_GBL1033901	0	1.46265535138641	1
FoxO3a_pS318_S321.R.C_GBL1033796	0	1.41499229514256	1
RBM15.R.V_GBL1033847	0	1.41312630111168	1
Claudin.7.R.V_GBL1033773	0	1.39742536642615	1
X4E.BP1.R.V_GBL1033914	0	1.30574853820317	1
Pdcd.1L1.G.C_GBL1033925	0	1.26071811088758	1
Lck.R.V_GBL1033800	0	1.1904535952359	1
mTOR.R.V_GBL1033803	0	1.19005755776216	1
Syk.M.V_GBL1033948	0	1.16211807711132	1
Dvl3.R.V_GBL1033785	0	1.09745212802868	1
X14.3.3.beta.R.V_GBL1033882	0	1.07958837169022	1
X14.3.3.epsilon.M.C_GBL1033928	0	1.06712529219328	1
X53BP1.R.V_GBL1033787	0	1.06330135920386	1
Src_pY527.R.V_GBL1033726	0	1.04642550199345	1
PI3K.p110.alpha.R.C_GBL1033769	0	1.02903744292998	1
eEF2K.R.V_GBL1033823	0	1.00086379696993	1
Rb.M.QC_GBL1033895	0	0.995729449730242	1
SCD.M.V_GBL1033945	0	0.887537031702287	1
Caspase.8.M.QC_GBL1033903	0	0.754643363201046	1
Ets.1.R.V_GBL1033886	0	0.622980559959615	1
INPP4b.R.V_GBL1033826	0	0.622357870037598	1
p21.R.V_GBL1033880	0	0.596318445764322	1
TAZ.R.V_GBL1033741	0	0.459446050751398	1
Shc_pY317.R.V_GBL1033791	0	0.445988998508548	1
FoxO3a.R.C_GBL1033838	0	0.435084588638994	1
p70.S6K_pT389.R.V_GBL1033811	0	0.294964133764731	1
AR.R.V_GBL1033738	0	0.290214492687505	1
c.Kit.R.V_GBL1033690	0	0.284890062458376	1
Caspase.7.cleaved.R.C_GBL1033686	0	0.276614251245587	1
MSH6.R.C_GBL1033824	0	0.234493007933338	1
SETD2.R.QC_GBL1033820	0	0.193964519496658	1
Src.M.V_GBL1033898	0	0.131490443785345	1
Rab25.R.V_GBL1033850	0	0.12871892028583	1
Bak.R.C_GBL1033678	0	0.11810859307771	1
ATM_pS1981.R.V_GBL1033875	0	0.0962843089299072	1
Annexin.I.M.V_GBL1033912	0	0.0669992546212039	1
PKC.alpha.M.V_GBL1033894	0	0.0386428565314012	1
Gys_pS641.R.V_GBL1033819	0	0.0186909826285984	1
ACVRL1.R.C_GBL1033834	0	0	NA
Beclin.G.C_GBL1033953	0	0	NA
Chk1.M.C_GBL1033910	0	0	NA
Chk1_pS345.R.C_GBL1033780	0	0	NA
Chk2.M.V_GBL1033889	0	0	NA
Chk2_pT68.R.C_GBL1033688	0	0	NA
Complex.II.Subunit.M.V_GBL1033934	0	0	NA
GAPDH.M.C_GBL1033890	0	0	NA
PARP.cleaved.M.QC_GBL1033892	0	0	NA
PARP1.R.V_GBL1033887	0	0	NA
PCNA.M.C_GBL1033893	0	0	NA
Smad1.R.V_GBL1033782	0	0	NA
Smad3.R.V_GBL1033743	0	0	NA
Smad4.M.V_GBL1033947	0	0	NA
TIGAR.R.V_GBL1033836	0	0	NA
UBAC1.R.V_GBL1033872	0	0	NA
UQCRC2.M.C_GBL1033949	0	0	NA
XRCC1.R.C_GBL1033781	0	0	NA
MSH2.M.V_GBL1033900	0	-0.0218385355663988	1
Cox.IV.M.C_GBL1033935	0	-0.0673045596982778	1
ERCC1.M.V_GBL1033939	0	-0.069531767427996	1
Fibronectin.R.V_GBL1033958	0	-0.0707758511317476	1
PKC.beta.II_pS660.R.V_GBL1033846	0	-0.126100615379314	1
AMPK.alpha.R.C_GBL1033675	0	-0.133952575930517	1
IGFBP2.R.V_GBL1033922	0	-0.134127255578197	1
VEGFR.2.R.V_GBL1033731	0	-0.240953376540471	1
Myosin.11.R.V_GBL1033848	0	-0.253659814336944	1
PKC.alpha_pS657.R.C_GBL1033816	0	-0.312098112564289	1
C.Raf.R.V_GBL1033856	0	-0.333631839687513	1
MEK2.R.V_GBL1033866	0	-0.349120254073753	1
JAB1.M.C_GBL1033943	0	-0.395249066336905	1
SF2.M.V_GBL1033906	0	-0.399604148149759	1
Smac.M.QC_GBL1033896	0	-0.39988527200791	1
Raptor.R.V_GBL1033843	0	-0.40807248969784	1
p38_pT180_Y182.R.V_GBL1033808	0	-0.451461267139841	1
Annexin.VII.M.V_GBL1033907	0	-0.455100189813763	1
PDGFR.beta.R.V_GBL1033862	0	-0.456055187571703	1
PEA.15_pS116.R.V_GBL1033790	0	-0.620931369246179	1
Bid.R.C_GBL1033683	0	-0.622670440861731	1
IRS1.R.V_GBL1033768	0	-0.627488440254389	1
N.Cadherin.R.V_GBL1033805	0	-0.678345078918628	1
E.Cadherin.R.V_GBL1033835	0	-0.707272808824851	1
GPBB.R.V_GBL1033868	0	-0.711392341640329	1
Gab2.R.V_GBL1033786	0	-0.75448219947681	1
AMPK.alpha_pT172.R.V_GBL1033676	0	-0.756842290011174	1
MAPK_pT202_Y204.R.V_GBL1033801	0	-0.757003260754413	1
Collagen.VI.R.V_GBL1033877	0	-0.833793242297451	1
PKC.delta_pS664.R.V_GBL1033784	0	-0.868168999564026	1
Bim.R.V_GBL1033684	0	-0.871131423525519	1
PRAS40_pT246.R.V_GBL1033737	0	-0.904413374844983	1
Bad_pS112.R.V_GBL1033677	0	-0.94402727623304	1
NDRG1_pT346.R.V_GBL1033842	0	-0.999954879558839	1
YAP_pS127.R.E_GBL1033742	0	-1.00391063482051	1
p27_pT198.R.V_GBL1033774	0	-1.005376192417	1
PEA.15.R.V_GBL1033789	0	-1.08420372048292	1
Cyclin.B1.R.V_GBL1033693	0	-1.11000714852769	1
c.Met_pY1234_Y1235.R.V_GBL1033735	0	-1.13618269094946	1
NAPSIN.A.R.C_GBL1033873	0	-1.21729898994187	1
p27_pT157.R.C_GBL1033772	0	-1.24077542552699	1
FAK_pY397.R.V_GBL1033863	0	-1.25581415596137	1
ARHI.M.C_GBL1033929	0	-1.26751330959286	1
CD31.M.V_GBL1033933	0	-1.28006209587655	1
S6_pS235_S236.R.V_GBL1033723	0	-1.29341350734624	1
S6_pS240_S244.R.V_GBL1033724	0	-1.29658178846031	1
JNK_pT183_Y185.R.V_GBL1033775	0	-1.35110588765789	1
